sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
17719_ệ,0.251,66.812,-15.865,159.626,273.396,145.358,109.468,439.839,58,55,3.71,2.09,0,of locally unvoiced frames: 0   (0 / 27),0,0,of voice breaks: 0   (0 seconds / 0.251079 seconds),5.884,218.311,3.184,2.323,21.92,3.54,8.743,13.612,52.234,0.813,0.258,7.762,445.81,2123.118,2787.231,3822.958
17722_,5.116,56.907,-18.158,133.141,130.102,16.647,90.426,191.55,188,183,7.647,1.029,71.475,of locally unvoiced frames: 71.475%   (436 / 610),4,71.546,of voice breaks: 71.546%   (3.660509 seconds / 5.116293 seconds),3.005,229.775,1.52,1.374,12.534,1.339,4.285,6.517,16.201,0.926,0.107,15.837,815.025,1934.64,2969.641,3912.875
17725_ế,0.239,65.963,-15.587,128.882,132.996,17.534,88.932,165.346,29,27,7.373,0.909,4,of locally unvoiced frames: 4.000%   (1 / 25),1,8.239,of voice breaks: 8.239%   (0.019714 seconds / 0.239282 seconds),1.58,116.535,0.468,0.368,4.865,0.457,1.543,1.343,4.353,0.925,0.137,15.539,356.292,2250.808,3005.587,3757.717
17728_,3.044,57.796,-20.765,131.978,133.099,19.275,91.267,182.979,173,168,7.513,1.09,56.354,of locally unvoiced frames: 56.354%   (204 / 362),4,55.095,of voice breaks: 55.095%   (1.676833 seconds / 3.043504 seconds),2.158,162.156,0.945,0.838,10.703,1.05,3.986,5.186,12.496,0.949,0.068,17.432,618.379,1804.784,2893.817,3864.836
17731_ế,0.242,62.417,-18.116,123.149,124.051,4.231,119.122,135.228,25,24,8.086,0.317,7.692,of locally unvoiced frames: 7.692%   (2 / 26),0,0,of voice breaks: 0   (0 seconds / 0.242363 seconds),2.425,196.085,1.178,1.186,8.755,0.843,3.973,3.122,5.14,0.952,0.055,16.074,375.292,2231.087,2931.1,3999.995
17734_,3.449,57.22,-18.371,130.044,129.809,15.106,109.021,189.973,167,162,7.683,0.888,61.951,of locally unvoiced frames: 61.951%   (254 / 410),4,60.702,of voice breaks: 60.702%   (2.093861 seconds / 3.449420 seconds),2.761,212.098,1.446,1.127,13.054,1.272,4.709,6.38,14.94,0.928,0.1,16.491,638.493,1836.913,2862.173,3840.096
17737_ề,0.23,66.216,-15.346,117.964,121.044,9.001,111.731,139.544,27,26,8.265,0.637,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.230437 seconds),1.022,84.477,0.363,0.348,5.711,0.548,1.706,2.454,5.055,0.982,0.018,19.601,335.408,2215.002,2861.721,3855.171
17740_,2.872,58.035,-18.257,124.228,126.126,14.778,105.383,192.705,175,169,7.964,0.913,52.199,of locally unvoiced frames: 52.199%   (178 / 341),4,51.628,of voice breaks: 51.628%   (1.482988 seconds / 2.872453 seconds),2.779,221.322,1.316,1.238,12.388,1.217,4.339,6.597,14.089,0.932,0.107,17.095,555.817,1761.073,2843.367,3837.348
17743_ề,0.204,65.798,-14.866,124.962,125.883,5.267,117.558,141.809,24,23,7.993,0.408,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.203940 seconds),2.951,235.911,1.496,0.797,8.647,0.801,3.849,2.757,3.975,0.924,0.124,18.438,332.506,2219.831,2911.058,3768.219
17746_,3.819,57.06,-18.753,125.645,126.766,15.944,94.6,183.558,178,174,7.86,1.013,62.857,of locally unvoiced frames: 62.857%   (286 / 455),3,61.443,of voice breaks: 61.443%   (2.346793 seconds / 3.819472 seconds),2.409,189.321,1.034,1.303,12.138,1.297,3.576,6.132,14.729,0.938,0.085,16.427,673.346,1819.385,2850.937,3822.825
17749_ể,0.279,64.348,-15.701,109.793,119.942,17.299,103,166.6,31,30,8.395,1.076,0,of locally unvoiced frames: 0   (0 / 30),0,0,of voice breaks: 0   (0 seconds / 0.279153 seconds),2.834,237.93,1.215,1.028,12.653,1.334,5.937,4.746,7.15,0.903,0.138,13.066,383.58,2177.284,2826.582,3507.706
17752_,3.899,57.944,-18.945,125.09,126.436,16.278,98.881,182.082,176,172,7.911,1.046,63.793,of locally unvoiced frames: 63.793%   (296 / 464),3,60.66,of voice breaks: 60.660%   (2.365304 seconds / 3.899263 seconds),2.708,214.249,1.316,1.221,10.936,1.094,3.718,5.365,12.419,0.932,0.107,17.179,609.186,1797.167,2846.75,3794.058
17755_ể,0.219,65.659,-18.342,106.555,114.127,17.651,97.459,150.572,24,23,8.781,1.319,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.218668 seconds),2.094,183.918,0.41,0.528,5.948,0.552,1.703,2.608,5.137,0.96,0.045,16.306,382.105,2172.92,2884.311,3713.607
17758_,3.267,58.032,-19.064,128.939,129.528,16.637,94.793,182.27,176,172,7.75,1.013,57.584,of locally unvoiced frames: 57.584%   (224 / 389),3,55.123,of voice breaks: 55.123%   (1.800953 seconds / 3.267125 seconds),3.365,260.823,1.663,1.594,13.42,1.459,4.871,7.019,16.116,0.919,0.115,14.909,617.52,1781.082,2848.469,3798.468
17761_ễ,0.225,63.941,-18.206,168.209,231.999,155.223,90.105,436.524,38,36,5.016,3.228,8.696,of locally unvoiced frames: 8.696%   (2 / 23),1,10.766,of voice breaks: 10.766%   (0.024218 seconds / 0.224958 seconds),8.654,434.066,3.727,3.766,32.117,4.159,18.63,19.938,26.332,0.812,0.279,8.703,434.31,2130.298,2915.654,4012.336
17764_,3.024,57.865,-19.978,130.389,132.023,15.56,92.845,176.603,188,181,7.564,0.9,52.646,of locally unvoiced frames: 52.646%   (189 / 359),5,50.644,of voice breaks: 50.644%   (1.531341 seconds / 3.023708 seconds),2.671,202.076,1.219,1.157,11.609,1.146,4.082,5.913,13.734,0.941,0.081,17.457,559.924,1737.934,2819.85,3818.776
17767_ễ,0.221,63.106,-19.23,163.553,202.251,125.505,84.679,428.563,32,28,5.348,2.705,0,of locally unvoiced frames: 0   (0 / 23),2,17.564,of voice breaks: 17.564%   (0.038850 seconds / 0.221194 seconds),10.253,548.374,4.57,6.902,29.912,3.649,16.07,11.415,5.79,0.844,0.205,8.34,431.695,2175.295,2919.883,4021.385
17770_,3.069,53.99,-21.309,124.076,130.105,19.224,107.327,173.504,83,82,7.67,1.13,79.452,of locally unvoiced frames: 79.452%   (290 / 365),0,0,of voice breaks: 0   (0 seconds / 3.068583 seconds),2.371,181.84,1.037,1.346,8.872,1.308,2.208,3.86,11.852,0.951,0.063,18.617,807.027,1894.608,2958.246,3878.712
17773_TÁT_single,0.212,65.735,-22.661,158.835,159.847,6.98,149.449,173.052,31,30,6.243,0.278,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.212333 seconds),1.295,80.861,0.536,0.492,5.887,0.449,2.113,2.752,3.96,0.958,0.049,18.03,715.843,1558.745,2678.485,3900.634
